2,58,31,62,69,17,24,60,93,83,27,34,36,98,95,90,27,78,91,86,21,19,43,91,27,61,79,77,42,43,48,59,99,71,64,56,31,9,71,15,54,38,77,29,12,10,80,25,16,95,69,4,48,39,11,96,0,33,52,11,23,42,57,78,16,45,14,89,95,94,56,55,10,44,45,33,20,93,68,12,82,39,86,99,22,10,59,9,41,16,73,4,56,45,18,84,31,40,69,56,19,45,69,25,76,22,77,77,22,40,69,16,76,88,58,60,52,40,96,34,48,19,71,71,31,15,85,0,8,5,97,7,44,55,39,35,43,54,16,11,36,73,2,85,22,32,62,92,35,39,22,80,82,42,85,27,94,77,51,53,32,99,80,67,85,53,38,96,33,97,71,83,35,89,35,76,73,23,20,12,17,48,35,8,58,86,74,69,93,80,32,23,9,2,41,58,23,12,59,59,58,51,63,46,84,38,64,69,27,65,40,93,42,20,53,95,75,90,28,55,64,82,52,91,27,87,49,11,50,15,41,80,90,32,89,46,38,6,11,3,77,46,78,21,61,61,82,63,79,9,89,51,47,81,65,24
84,81,67,43,69,35,95,30,40,6,54,73,29,53,68,88,53,15,94,13,76,4,59,2,55,20,44,74,79,41,75,24,53,9,55,84,44,25,38,72,75,21,13,58,84,37,43,47,6,30,47,66,8,31,87,35,0,33,44,85,61,1,60,24,8,32,75,12,97,31,63,92,8,8,51,69,30,87,25,12,48,98,38,66,25,96,47,28,33,46,21,67,52,83,48,12,72,46,91,81,8,97,76,76,73,13,31,66,28,86,80,59,3,49,11,75,80,99,83,85,75,76,30,84,84,81,7,54,97,9,48,66,8,71,34,51,25,83,7,4,40,71,36,61,7,3,2,20,58,92,61,98,76,44,41,79,27,9,65,16,56,84,90,29,39,55,40,11,94,36,82,23,38,88,80,8,97,24,21,51,3,81,73,40,34,46,94,15,84,69,42,61,61,9,7,57,6,66,56,44,76,46,67,90,67,97,98,40,77,48,58,29,59,70,83,83,41,35,19,69,17,43,27,70,53,68,56,44,8,29,32,37,4,84,58,21,19,46,61,71,16,94,26,82,28,97,43,71,46,98,66,97,63,9,91,87
13,16,26,32,24,47,37,71,78,35,66,60,44,10,43,46,36,31,79,0,1,57,74,67,4,59,63,53,20,4,97,86,64,34,89,88,21,0,2,44,86,43,8,52,48,30,25,66,67,72,99,31,37,57,73,31,31,11,89,2,16,31,46,76,83,69,3,13,74,14,51,45,78,17,26,82,58,9,61,77,59,49,77,78,19,44,68,51,59,41,25,80,10,28,9,83,50,47,85,97,41,54,0,85,23,15,51,20,28,78,26,4,96,3,50,51,39,3,6,18,92,18,92,30,55,23,85,56,77,94,5,87,95,78,88,43,32,61,21,44,67,64,90,38,33,70,80,47,81,94,64,26,78,54,73,75,61,43,95,35,43,80,39,63,74,22,41,46,76,31,60,31,75,17,63,38,75,95,58,54,16,42,8,78,59,52,10,58,72,58,63,18,60,99,48,25,90,29,78,26,45,52,94,79,89,82,28,19,43,1,60,37,74,89,69,87,87,34,82,51,62,65,32,15,66,37,75,33,63,34,73,65,2,99,53,85,89,22,91,98,23,99,60,21,74,3,97,34,57,91,55,96,78,73,66,15
42,19,45,65,18,42,20,94,55,13,70,51,28,73,55,8,22,77,87,31,13,14,77,99,37,69,97,85,96,65,3,15,26,6,2,49,26,86,42,40,1,67,28,96,28,92,61,41,35,28,73,79,66,46,90,21,23,68,48,55,63,50,59,41,32,19,13,71,68,8,54,70,77,9,82,28,32,97,64,98,78,77,60,53,93,7,10,78,86,81,65,38,17,89,25,21,96,15,11,18,16,25,8,89,26,68,45,42,40,75,90,70,75,34,96,29,40,58,57,17,64,22,55,58,5,33,75,93,16,8,65,83,0,1,10,62,33,76,58,53,7,28,35,26,72,86,54,20,38,29,44,23,1,92,12,15,55,86,20,77,56,95,84,31,70,81,21,46,43,95,92,57,94,64,64,23,62,4,20,91,84,53,73,13,19,28,87,19,94,11,44,45,31,84,25,77,68,20,87,20,29,77,80,37,31,91,58,12,58,46,16,41,22,84,37,88,6,91,23,21,37,27,43,51,18,96,28,87,48,15,18,32,74,33,5,65,13,17,46,19,85,92,34,84,26,37,13,2,19,79,23,0,25,85,28,14
62,34,81,15,49,60,62,90,33,66,79,26,11,63,21,5,22,25,31,81,29,17,12,41,73,77,65,78,26,95,70,45,81,99,98,40,80,79,51,33,28,55,28,30,23,15,48,56,78,36,10,6,81,92,74,15,81,88,26,56,21,4,74,89,36,71,71,81,47,83,86,81,48,88,85,8,40,71,15,92,21,6,49,87,62,34,69,15,36,42,39,98,22,93,72,13,18,12,37,1,38,4,17,4,13,27,91,61,87,87,40,70,53,43,61,74,51,1,85,60,16,42,13,42,80,44,93,78,11,83,20,7,63,79,67,63,6,18,43,35,62,49,9,17,31,62,56,66,59,37,18,7,3,15,36,76,48,27,86,58,63,20,97,43,26,0,21,78,44,76,40,8,48,44,35,51,64,57,73,93,58,85,76,37,15,46,73,37,70,49,53,73,55,21,85,34,11,97,19,42,67,77,9,46,2,83,7,56,73,47,57,40,32,0,82,75,41,22,62,40,56,43,71,93,44,7,16,56,29,61,77,34,68,57,3,15,97,76,82,94,87,49,24,86,47,26,12,17,14,37,65,73,57,63,13,59
23,0,15,62,33,95,86,33,60,89,14,36,7,16,40,7,75,77,1,78,75,95,36,80,64,48,33,70,97,6,1,39,20,69,32,48,81,58,3,95,91,1,38,40,51,1,78,99,56,83,27,81,31,77,75,59,27,0,72,6,49,71,86,0,55,79,84,32,43,33,68,13,9,59,89,0,3,0,43,24,71,57,63,70,31,37,30,81,20,25,35,58,2,73,26,23,32,39,68,16,52,98,30,55,9,45,56,60,52,94,56,88,38,60,60,77,96,92,27,49,41,50,49,44,3,61,89,14,32,5,11,16,49,85,10,56,5,98,30,81,50,6,81,4,68,94,18,60,99,26,1,5,73,59,97,11,9,58,58,76,70,19,7,61,55,27,0,99,37,92,83,39,66,44,56,1,55,38,81,53,78,33,63,95,52,93,80,15,64,75,50,48,21,52,95,47,93,53,83,91,90,78,9,48,86,89,58,78,83,57,12,87,17,67,67,17,88,13,80,12,89,3,58,66,66,40,40,60,71,39,3,62,43,89,62,80,47,96,12,36,2,14,14,94,9,32,58,38,10,50,6,87,41,56,10,92
46,25,74,86,99,51,17,94,37,31,81,24,34,87,14,35,94,44,83,75,11,33,26,28,75,9,8,68,7,27,89,87,32,4,41,57,96,1,89,56,75,4,59,74,26,27,66,6,38,87,48,92,43,37,71,72,1,55,73,4,87,84,53,87,39,29,0,71,35,2,46,94,31,80,19,27,24,86,58,48,40,73,3,18,46,2,15,26,23,75,90,35,23,62,83,54,56,67,9,21,36,44,85,63,77,1,21,44,71,23,1,22,75,18,27,89,18,92,3,42,59,33,59,41,17,10,1,29,82,73,77,62,30,87,24,17,90,84,8,31,36,48,43,70,87,93,5,2,3,53,53,78,48,5,50,22,49,91,14,39,25,11,57,98,31,94,89,18,39,68,54,67,5,28,97,97,43,92,72,10,9,1,71,0,9,89,74,22,9,67,2,22,66,35,80,20,8,35,50,35,15,47,20,81,45,52,33,15,67,63,31,71,12,38,61,70,12,90,85,73,15,58,3,61,92,5,66,86,30,88,8,98,58,47,73,88,13,87,75,31,17,86,66,84,14,70,97,84,41,56,41,1,98,22,25,17
71,34,57,0,28,21,54,78,2,10,88,81,24,69,50,70,19,5,56,99,80,79,62,92,78,12,95,57,51,56,92,62,17,19,42,45,75,79,94,69,41,87,89,12,12,37,66,92,3,32,97,44,63,88,71,65,5,77,36,84,1,14,21,53,63,52,33,59,11,5,97,54,7,58,65,49,44,93,25,92,98,81,0,85,48,65,42,22,60,48,58,25,60,36,92,65,56,71,95,63,36,29,51,60,21,77,54,59,15,17,32,70,14,48,81,42,15,52,20,44,73,7,65,53,54,11,2,44,11,52,17,11,49,72,45,68,34,91,90,33,97,30,98,37,77,84,79,39,52,88,94,24,87,13,69,13,52,0,93,39,80,96,50,59,68,76,16,19,48,26,66,5,45,39,24,53,94,90,28,28,42,64,15,79,57,85,96,10,18,24,15,37,70,14,74,83,52,24,41,3,27,66,17,82,96,60,13,72,4,82,93,63,24,40,95,8,30,10,50,1,55,40,5,91,50,8,61,42,29,36,40,42,42,51,18,72,5,22,75,41,96,57,71,33,63,77,90,15,58,62,17,62,47,6,18,41
53,53,14,50,49,43,87,46,30,33,33,10,94,26,10,98,93,89,19,35,24,93,47,37,0,15,78,19,76,13,21,57,85,71,98,71,74,34,83,6,52,83,67,75,89,58,59,77,74,44,20,94,58,21,3,37,35,75,63,42,84,91,16,36,53,1,35,40,13,21,67,73,45,15,29,24,67,89,87,85,44,7,37,81,18,88,11,1,21,52,89,9,72,17,23,1,28,89,64,63,0,55,28,94,2,7,48,77,68,70,50,87,73,1,66,29,42,91,70,36,59,32,5,29,78,27,73,31,65,24,24,4,98,53,13,41,74,73,30,39,69,64,19,84,89,84,81,91,36,32,39,78,86,82,85,0,62,96,21,27,32,89,12,24,56,14,57,7,35,59,75,51,8,7,89,87,39,92,5,47,67,57,26,46,78,13,47,29,35,72,7,38,64,96,16,73,57,85,88,66,43,38,24,14,21,62,4,87,16,55,3,36,36,72,81,55,76,64,49,73,11,89,12,59,81,57,76,18,77,55,18,78,34,72,35,68,87,19,55,77,75,42,21,18,39,5,51,87,1,75,29,12,72,53,51,10
89,52,3,83,86,82,33,14,14,6,10,91,27,94,60,64,10,80,27,82,97,63,1,82,84,67,86,58,65,29,4,42,55,14,26,15,21,62,97,25,20,50,14,56,10,38,75,95,45,29,85,29,73,27,15,48,21,23,75,66,37,13,64,9,24,9,95,61,11,54,3,11,65,74,11,49,30,46,28,95,51,32,80,51,44,38,24,47,36,4,98,55,76,18,99,48,47,17,74,41,37,44,40,8,25,37,12,89,41,18,94,29,10,41,31,34,57,9,21,63,54,76,77,45,98,37,83,99,83,72,84,40,3,20,57,45,53,52,50,13,70,18,68,69,61,98,91,0,20,42,94,8,40,50,63,84,77,70,29,89,74,3,28,2,40,34,92,28,46,93,85,99,46,62,69,24,25,43,48,10,98,67,63,58,45,66,53,32,16,13,30,13,50,67,35,7,40,44,29,51,18,99,8,44,89,91,71,71,90,87,17,8,69,33,85,81,41,85,19,76,61,29,86,27,42,48,69,92,32,55,26,69,86,52,13,83,67,79,38,70,77,15,29,30,12,59,30,64,92,38,31,84,19,86,57,57
75,66,60,34,63,96,27,67,6,36,45,41,9,90,20,82,39,28,17,88,73,19,6,48,54,21,27,55,93,46,36,20,26,6,2,29,83,16,57,49,58,37,89,33,48,33,66,6,7,90,18,42,29,70,74,64,25,4,83,61,32,8,81,78,39,97,46,67,5,42,46,53,71,74,32,40,97,51,31,25,70,49,66,91,19,18,93,20,7,68,39,68,20,90,95,57,7,35,13,87,28,44,1,8,82,86,79,35,58,81,89,93,11,23,77,35,33,90,31,73,80,71,46,30,10,66,95,62,31,51,55,74,2,61,77,14,77,99,86,82,10,86,24,61,48,14,8,75,62,1,53,62,4,49,93,42,3,51,1,1,21,38,57,86,51,9,32,18,25,94,67,53,87,91,3,98,57,71,81,6,54,77,87,76,54,57,24,5,31,30,98,61,58,98,71,69,17,50,0,8,97,21,85,7,42,86,15,43,15,6,62,33,9,97,44,55,11,63,54,85,84,39,85,48,48,30,53,49,61,15,98,69,1,70,90,79,31,84,46,74,90,61,15,76,7,47,38,3,38,26,88,93,97,15,61,86
7,6,77,3,39,53,85,6,38,65,56,93,5,94,47,30,89,97,9,52,85,44,0,83,31,33,25,27,58,54,0,36,74,1,17,83,56,59,96,17,24,72,97,43,65,15,48,64,18,95,94,22,39,58,19,28,5,10,92,45,23,57,45,72,95,32,89,59,22,37,58,85,80,87,13,85,7,11,10,6,28,97,18,0,6,53,81,23,28,58,38,49,1,4,29,13,75,5,87,6,58,61,71,41,10,90,54,51,22,18,82,69,7,66,10,72,77,78,34,21,95,42,61,80,48,62,63,89,98,1,1,1,0,87,63,77,39,90,97,72,96,43,71,16,57,52,24,25,87,39,3,96,48,68,0,28,52,62,72,11,77,13,38,7,72,15,11,56,90,93,2,88,7,91,44,74,81,56,62,56,71,12,70,93,64,11,11,81,48,1,19,94,82,34,6,32,98,30,81,85,9,9,88,92,74,48,90,40,39,23,94,51,67,35,34,13,2,72,86,43,48,45,65,29,53,54,91,16,62,72,19,62,99,64,67,47,35,10,12,48,53,38,90,50,98,78,12,22,98,34,10,33,47,31,73,32
25,51,8,78,53,53,19,87,48,14,90,71,43,8,75,35,97,87,38,77,45,68,52,36,17,6,63,76,67,41,14,67,65,90,15,5,93,9,53,21,63,3,38,54,91,21,59,74,77,17,29,78,75,3,95,61,85,66,36,95,54,65,90,58,45,84,60,50,42,92,47,67,84,73,47,78,34,27,58,40,40,60,5,32,76,58,22,91,2,68,40,48,62,77,59,85,97,50,24,67,7,18,91,31,80,20,3,17,74,19,12,68,85,77,23,3,26,70,96,28,56,15,5,71,15,84,60,14,45,24,70,91,35,77,45,32,57,52,14,17,79,51,12,31,47,49,33,80,79,16,80,26,96,93,57,67,42,96,63,77,5,22,47,86,82,17,37,85,18,61,32,79,59,95,58,82,11,79,45,13,83,3,14,67,21,39,45,75,7,52,99,54,16,66,55,30,80,87,10,89,8,62,86,63,98,77,93,27,74,35,2,94,32,98,89,82,78,92,85,91,91,36,9,54,63,9,7,16,55,53,11,15,43,13,5,83,16,48,93,29,8,19,61,5,83,55,96,27,48,53,25,60,3,46,63,18
91,99,66,56,88,13,2,73,69,0,39,49,45,34,66,23,67,96,80,81,65,69,3,93,36,41,50,52,51,8,51,18,99,20,59,96,26,68,15,94,22,61,43,76,48,73,85,88,88,70,57,99,66,75,59,18,60,7,71,91,44,89,53,8,48,15,27,91,18,97,43,5,86,92,75,89,24,52,82,36,85,88,66,64,96,70,41,70,28,27,38,53,22,18,59,4,96,39,72,33,11,42,44,18,20,38,46,97,87,17,12,11,71,0,45,98,23,83,53,74,36,46,29,27,68,52,21,85,14,41,4,86,19,87,2,95,51,96,6,49,52,22,28,91,45,47,62,76,15,61,47,84,57,58,39,85,47,42,81,83,61,44,98,74,67,61,99,80,13,11,54,81,43,96,52,13,91,53,74,23,99,46,70,23,14,64,24,59,64,99,42,59,8,6,20,84,28,92,1,12,96,85,21,20,40,54,48,61,0,92,42,34,66,79,38,47,81,81,67,19,22,15,47,14,72,63,26,70,12,47,28,67,21,47,10,37,11,23,67,4,5,51,20,6,49,0,93,17,59,54,88,93,19,16,6,60
24,65,48,89,95,31,50,13,50,89,66,94,82,75,80,85,72,65,32,70,89,58,98,77,34,83,77,82,23,48,8,60,64,44,41,53,87,49,11,49,65,53,56,84,80,84,15,52,98,99,94,1,99,69,26,40,67,15,74,6,27,51,15,50,18,48,1,84,62,37,2,50,55,47,20,18,13,77,61,15,2,68,54,24,72,45,99,42,17,97,15,54,23,85,25,21,17,3,89,67,6,69,88,36,45,27,3,96,42,4,46,70,43,7,30,4,30,86,7,7,2,90,8,63,20,21,28,55,88,79,87,70,52,89,68,42,82,90,39,99,46,58,7,78,61,29,37,67,19,16,8,78,38,37,21,92,4,43,56,0,77,35,26,98,11,7,34,1,92,25,83,89,80,45,92,73,83,29,94,63,74,51,76,47,39,17,72,26,97,38,70,97,29,86,40,86,84,85,1,37,86,54,54,3,58,80,41,83,56,37,10,60,63,57,28,29,19,30,96,27,93,53,58,50,84,84,56,35,91,81,0,25,50,80,0,80,23,77,54,87,19,52,75,61,35,86,3,8,22,65,92,20,97,35,15,84
20,67,35,41,93,25,33,55,41,69,13,52,29,99,77,12,46,92,29,92,57,4,42,4,45,72,14,34,39,24,99,4,69,37,43,57,65,1,73,56,37,63,26,11,69,54,69,32,15,38,22,20,76,21,80,66,76,91,69,12,87,0,12,30,7,91,11,27,62,28,80,61,83,11,29,20,52,40,65,73,9,0,88,75,77,11,5,32,28,55,31,92,65,36,46,64,91,80,20,2,5,58,45,24,95,46,66,38,38,25,59,64,84,9,89,92,61,13,11,11,95,77,67,92,4,62,6,59,44,85,86,8,30,79,95,7,15,56,44,54,2,77,13,30,87,97,26,58,66,2,75,51,56,50,34,56,46,48,98,58,32,51,50,61,44,21,22,73,80,76,85,98,22,4,99,59,0,43,54,46,22,56,26,57,29,21,1,75,23,92,28,66,78,88,82,35,80,72,49,90,55,91,51,3,21,13,68,92,78,59,78,31,97,81,51,35,99,60,40,87,91,8,93,71,54,80,16,53,56,72,80,48,66,16,84,87,88,92,87,18,9,60,34,34,4,61,88,39,3,59,51,69,87,26,26,8
