0,96,40,21,17,5,50,1,12,95,42,45,27,53,5,65,17,71,79,79,10,54,93,31,79,76,15,82,81,42,59,19,47,17,54,54,0,34,0,21,29,2,51,69,80,47,71,41,34,59,31,81,89,42,99,23,14,20,36,84,46,10,45,76,80,66,36,57,27,48,79,35,2,29,31,60,66,80,47,18,8,20,2,55,33,91,24,69,29,25,51,24,97,4,32,41,20,3,19,55,71,68,23,74,62,32,55,45,78,1,50,28,94,71,36,68,70,60,69,78,75,64,64,42,52,87,80,30,35,39,16,56,99,8,71,56,43,22,24,72,8,45,42,67,71,0,63,12,12,46,32,69,40,98,67,44,89,37,76,58,67,35,32,58,91,65,1,13,98,53,71,65,52,40,65,42,7,61,88,27,98,88,69,80,19,77,82,66,59,68,40,31,49,27,52,30,76,73,8,76,88,31,30,6,79,75,49,26,32,47,53,7,6,60,26,36,67,81,16,39,15,32,63,13,54,40,37,80,30,15,49,38,33,28,18,43,62,34,69,34,7,57,77,45,66,98,36,1,99,67,36,23,85,54,53,63
12,66,35,50,49,51,60,76,29,35,91,37,66,79,33,16,76,3,14,80,73,46,53,57,4,50,94,12,8,27,6,8,71,33,36,96,49,38,98,77,26,28,18,78,12,93,4,83,26,23,48,95,36,95,57,41,64,24,80,13,90,39,95,86,79,95,91,66,45,82,89,87,16,26,86,77,18,47,69,51,9,3,64,31,45,7,69,56,65,67,71,55,62,67,35,2,10,75,11,60,18,93,43,26,76,1,36,19,5,83,90,52,42,81,88,2,64,67,73,33,99,70,46,44,74,62,22,86,58,62,6,51,13,44,56,83,77,41,33,35,72,79,0,37,63,19,71,78,78,33,32,19,83,16,36,51,18,65,79,81,24,17,68,65,25,27,36,94,49,42,17,78,2,4,45,88,51,58,75,29,78,2,23,14,7,14,65,79,79,81,38,40,61,61,37,57,86,5,33,64,20,18,77,36,72,90,99,24,99,1,45,37,91,5,42,29,77,94,37,98,25,54,35,55,30,69,41,95,43,71,61,29,48,41,60,63,39,14,66,20,38,61,21,17,58,81,20,8,17,92,89,37,5,11,94,75
34,60,14,31,11,93,97,47,12,75,10,90,22,61,45,79,79,9,4,55,61,22,97,71,74,73,69,17,26,67,58,83,31,49,20,51,49,88,0,4,46,49,8,41,19,88,30,34,63,95,96,74,83,6,94,67,27,74,93,87,59,33,18,84,86,98,28,49,9,22,92,99,47,35,91,22,79,38,18,78,42,12,31,71,59,77,86,16,26,97,93,19,46,81,68,85,43,85,98,70,78,49,78,21,74,35,13,43,71,74,61,94,0,89,65,12,55,91,11,96,12,3,35,22,25,77,71,93,17,20,53,55,35,72,63,26,63,54,1,89,85,77,65,89,80,39,29,92,21,81,65,51,90,88,22,3,87,46,32,82,42,15,11,95,25,92,25,85,56,12,95,98,50,3,58,86,77,61,86,24,48,25,2,92,9,36,89,38,92,36,48,19,55,86,19,53,38,66,69,54,14,49,6,15,71,23,46,85,66,25,99,14,76,56,68,60,38,73,37,0,38,35,57,64,86,73,62,64,27,17,76,78,94,46,60,3,77,91,56,98,12,10,50,86,3,93,86,22,93,11,60,27,35,9,28,62
22,57,23,38,58,10,26,69,39,51,54,27,11,26,39,19,84,17,83,85,9,23,49,95,47,55,15,7,21,64,92,22,16,86,44,17,33,55,79,21,46,41,31,21,28,10,66,50,85,63,97,29,8,82,24,63,37,2,27,41,52,87,35,61,72,80,58,80,17,11,71,39,78,36,58,32,96,4,16,44,85,17,13,32,55,79,41,4,69,20,66,24,62,60,45,47,45,28,86,70,58,96,33,3,78,54,88,4,77,19,41,61,43,46,81,75,73,13,32,98,40,81,92,64,17,25,24,91,30,22,55,25,17,28,56,53,16,95,79,8,35,89,80,78,67,18,81,9,27,87,4,33,5,98,35,25,0,58,59,81,55,61,14,34,79,19,78,56,26,31,23,48,71,18,11,50,19,6,75,46,14,91,20,46,54,35,68,87,22,30,35,72,72,52,64,94,48,72,94,5,32,14,66,64,35,91,89,6,29,6,24,28,3,67,16,65,62,99,45,28,80,47,28,51,33,10,98,20,68,17,13,27,47,24,72,87,67,41,98,26,73,0,24,29,16,89,5,78,41,88,74,80,28,87,51,57
50,59,7,47,70,96,79,80,71,82,82,17,5,79,80,51,94,80,97,95,22,33,36,63,43,27,17,46,84,42,32,8,56,91,37,63,37,53,66,84,83,26,57,95,66,23,71,34,62,82,41,50,55,43,0,69,45,79,41,85,46,65,33,29,19,88,60,69,33,86,48,48,27,18,94,11,56,81,74,34,84,68,56,19,48,42,39,37,13,99,82,30,92,8,1,37,27,60,54,25,22,30,75,99,25,57,90,21,9,43,69,51,93,0,12,41,23,61,64,86,90,3,25,4,96,73,99,73,69,66,22,87,45,46,7,7,24,24,30,69,16,99,49,55,24,70,8,19,89,28,21,42,51,83,84,61,76,39,81,94,1,32,26,66,54,39,31,76,99,11,13,98,91,55,19,29,56,93,55,69,41,76,12,21,17,2,49,19,26,51,59,83,48,31,85,27,50,83,81,77,71,18,26,12,87,39,96,1,10,55,62,70,67,47,69,21,85,76,55,95,85,76,43,26,4,20,14,45,86,71,57,67,40,41,78,11,97,86,87,17,54,56,98,60,6,14,54,19,5,60,24,64,51,45,90,58
98,49,53,30,11,92,44,2,75,23,36,74,25,62,41,56,87,33,14,74,68,13,67,56,56,13,56,8,98,94,92,6,72,18,4,83,68,99,35,39,12,45,93,62,46,63,79,69,57,23,81,25,34,11,7,0,77,71,74,92,61,92,21,30,51,40,44,98,25,45,26,0,60,17,2,93,15,29,0,40,90,53,1,4,85,5,86,70,13,14,61,41,45,64,5,53,86,75,43,27,61,54,55,39,7,25,30,46,44,69,61,82,82,75,1,34,13,19,77,93,50,4,79,76,46,68,89,9,33,54,6,51,19,10,28,66,38,69,32,57,8,59,2,44,94,81,29,70,46,36,62,63,32,27,61,54,82,76,36,42,80,63,4,93,52,3,75,10,98,84,86,27,2,29,50,99,92,46,21,73,95,63,84,78,41,65,32,90,97,5,26,79,44,91,23,53,50,38,35,81,19,28,61,58,79,58,36,8,25,66,73,9,63,4,71,30,20,61,44,80,18,30,48,3,17,66,43,76,27,37,90,50,91,7,44,85,36,96,17,8,9,55,70,75,94,10,95,65,62,29,28,48,50,55,88,11
25,21,19,34,36,62,70,53,3,24,37,61,10,19,42,14,31,66,54,41,50,3,17,10,35,55,66,58,70,31,97,48,6,48,60,61,17,38,28,99,78,80,74,52,73,32,97,41,39,4,40,6,25,66,77,90,49,60,83,90,90,56,16,59,0,15,48,72,73,78,52,14,6,12,77,41,13,95,21,46,47,83,33,9,68,32,45,38,15,37,46,69,58,10,96,97,46,19,73,99,24,49,6,35,20,12,48,25,86,25,2,74,30,45,42,46,37,6,71,13,13,78,59,2,22,58,63,24,7,24,65,13,91,72,44,76,32,29,85,86,70,15,10,0,47,98,48,77,73,3,73,7,32,72,1,3,40,14,59,86,25,72,37,60,55,42,48,98,5,64,56,53,39,3,23,19,42,3,3,83,65,78,40,3,36,87,95,6,14,53,63,6,76,24,49,58,43,28,49,75,34,73,99,46,1,83,48,74,60,35,42,27,74,55,37,4,95,12,55,93,84,79,91,71,42,90,59,88,81,47,93,32,85,42,41,5,25,34,52,60,46,65,0,58,36,95,45,61,22,38,9,46,66,65,45,41
70,46,93,60,21,58,62,59,7,94,60,91,91,11,74,13,84,62,48,25,48,30,96,84,75,73,49,80,55,29,35,95,54,15,42,49,80,66,53,33,79,97,11,35,70,14,70,41,46,3,73,84,95,98,11,14,73,59,90,47,71,49,3,31,87,30,6,98,35,28,13,54,41,97,71,32,44,50,13,15,68,6,7,9,8,78,76,91,35,30,10,22,15,48,14,52,92,37,99,35,52,22,93,98,11,2,45,96,98,84,80,76,8,51,64,61,29,69,88,40,16,35,18,98,22,6,84,53,88,18,63,9,38,47,88,94,42,79,56,56,46,86,29,86,88,35,7,56,20,37,14,2,76,77,15,28,95,9,33,54,44,62,60,13,2,87,10,17,28,3,0,47,29,42,85,6,63,10,27,24,35,93,18,33,99,88,8,48,65,76,86,99,75,53,94,75,87,32,25,25,16,11,94,40,5,86,39,64,96,86,54,65,50,2,37,40,13,12,10,71,70,44,92,63,47,9,2,57,56,32,19,37,70,82,91,52,61,40,99,66,23,80,17,95,45,74,39,66,39,74,31,48,20,7,17,21
92,54,8,39,76,43,92,28,54,32,0,57,64,8,46,97,0,70,51,52,7,96,2,82,41,50,20,21,77,14,23,57,20,65,85,38,52,86,95,63,9,7,11,15,96,52,48,82,69,36,33,42,40,31,36,72,95,74,52,97,46,39,14,3,69,47,38,29,38,99,66,78,37,15,12,58,58,76,90,33,78,27,44,17,68,80,5,77,52,24,3,68,96,87,23,86,65,10,30,95,72,66,19,67,34,35,35,24,69,80,4,45,25,60,55,93,58,18,46,18,20,4,91,69,58,57,17,10,5,15,53,52,98,90,41,18,2,89,52,27,34,79,20,70,77,85,51,96,18,89,19,69,52,68,75,92,13,30,37,9,78,67,95,72,32,24,5,27,32,51,74,92,31,10,53,69,47,34,42,32,45,29,38,50,86,7,4,24,85,41,16,25,3,58,49,2,84,24,21,55,70,66,4,7,14,81,84,57,2,92,60,17,47,71,18,45,7,80,52,60,61,56,6,5,70,55,53,41,7,46,18,9,57,48,7,68,49,46,4,20,91,61,26,71,95,53,42,25,32,0,51,45,82,59,13,60
99,93,46,57,2,44,57,97,7,42,49,5,63,40,35,31,86,46,59,48,54,29,47,3,99,65,86,30,5,87,80,34,6,32,63,94,40,64,49,49,84,80,41,78,39,5,84,97,3,45,29,51,35,28,95,27,30,36,83,60,40,67,18,96,93,16,86,60,38,12,28,80,46,27,39,77,33,1,4,22,19,20,63,22,96,85,48,9,46,11,46,67,9,45,33,78,51,56,67,38,5,45,92,15,72,7,14,28,48,26,76,37,19,58,36,62,85,96,8,19,45,77,95,81,9,18,64,29,98,38,61,55,25,28,62,22,77,91,56,52,79,80,80,71,37,72,18,98,44,66,47,36,17,11,38,0,53,3,5,99,76,91,19,13,91,17,90,9,89,57,59,95,50,42,17,76,61,5,43,37,91,78,83,49,97,75,63,33,29,88,48,12,35,76,65,30,75,62,80,35,71,61,41,68,85,23,5,34,94,56,55,45,59,26,31,81,86,60,55,75,52,49,72,17,30,61,80,9,76,84,73,68,13,0,25,0,23,39,48,46,3,73,7,69,79,38,92,24,25,79,28,76,66,15,88,16
55,49,33,1,58,64,11,0,74,55,16,74,20,58,21,33,48,81,3,76,82,43,43,75,71,79,82,72,44,33,12,12,15,4,89,99,72,76,92,73,22,50,12,61,57,97,2,61,41,0,35,35,26,43,92,88,12,81,10,60,53,28,98,60,29,65,53,16,38,55,41,45,88,57,35,49,93,12,0,15,87,86,23,47,39,39,45,32,73,24,17,41,7,78,69,2,62,92,63,55,15,27,67,93,73,65,86,56,4,6,78,25,61,32,79,10,32,41,41,75,73,14,61,74,84,34,79,86,64,11,58,1,22,99,40,13,5,3,79,51,10,20,90,68,94,52,27,47,81,60,52,16,1,36,63,40,51,88,22,96,5,54,75,54,79,74,50,27,56,43,2,98,14,44,35,0,2,72,58,15,64,92,85,54,80,19,44,20,10,55,63,15,91,30,9,91,11,78,13,96,63,86,35,4,35,80,1,95,52,52,94,21,7,21,98,37,43,7,30,81,16,70,28,77,91,58,32,33,80,52,94,0,46,47,77,20,39,46,26,61,94,0,55,6,84,96,25,14,36,25,6,7,66,21,65,66
23,48,51,79,77,86,17,32,56,96,74,61,65,3,79,36,39,11,13,54,22,6,46,53,84,27,43,56,99,74,70,23,12,98,68,69,96,86,97,24,51,14,18,87,98,6,3,94,86,77,27,15,12,27,25,82,45,70,29,19,81,96,73,25,85,17,64,22,69,2,19,49,48,39,3,5,66,58,13,41,49,50,39,2,13,66,73,14,34,57,83,37,95,47,96,40,32,73,93,21,28,63,50,0,96,41,37,94,94,84,95,47,37,75,67,70,68,2,92,18,45,81,86,46,36,53,97,13,35,10,97,41,93,29,37,3,63,26,70,13,48,9,48,86,51,57,8,25,33,54,91,58,83,44,50,0,47,89,28,19,61,59,94,71,38,37,18,50,12,12,62,9,1,26,31,74,0,16,50,56,20,70,96,24,40,63,90,23,99,40,38,72,38,98,99,17,40,15,56,53,24,10,45,98,30,14,58,81,39,1,98,33,6,54,46,83,5,62,2,32,66,39,32,13,30,83,58,43,66,41,13,87,98,86,21,55,98,67,2,51,41,86,52,86,29,75,84,44,58,27,13,71,56,97,93,7
28,89,51,68,87,86,15,58,59,20,36,43,45,57,14,85,10,31,84,29,78,9,90,30,76,55,66,95,77,67,96,16,68,90,66,89,80,81,20,94,78,80,97,99,60,17,77,54,11,75,78,33,70,99,75,48,10,93,25,82,53,91,49,97,15,79,61,97,28,85,72,44,37,73,53,48,43,47,43,25,97,94,2,30,56,76,11,7,2,34,57,84,15,60,3,22,30,94,48,90,89,95,74,3,3,89,19,88,17,15,79,62,90,20,66,54,74,10,42,31,16,86,86,32,25,15,21,8,28,57,33,89,88,70,47,29,53,58,12,98,39,22,15,30,38,45,93,54,12,93,98,18,92,95,33,30,50,78,74,80,71,90,6,43,12,90,21,98,22,81,17,26,99,39,65,12,98,40,70,65,66,12,89,62,79,88,48,18,20,49,69,36,52,28,16,52,59,91,52,93,83,84,59,90,58,55,36,99,39,15,15,90,78,68,22,55,59,97,25,23,37,43,86,97,39,25,33,74,86,39,62,22,16,94,59,92,6,4,69,92,76,24,18,99,65,73,19,37,27,99,7,33,51,72,30,83
86,89,34,42,50,58,64,33,7,71,27,60,47,52,82,25,56,29,68,64,90,10,62,33,2,0,76,44,71,12,92,93,68,26,6,89,97,58,72,39,91,87,12,13,69,45,43,12,63,24,50,74,32,46,37,14,78,47,65,11,18,52,71,16,40,72,26,47,71,66,74,31,26,49,85,29,27,82,65,99,35,28,34,98,33,32,37,99,59,99,22,21,19,41,98,55,45,47,11,51,70,16,80,33,22,17,5,6,24,58,43,1,53,54,8,68,77,15,86,31,61,96,18,81,11,70,98,6,57,90,73,35,3,78,53,57,62,30,4,5,87,49,99,40,99,5,68,48,21,36,60,83,38,88,22,6,98,84,83,11,54,30,78,57,72,95,81,77,66,6,68,93,53,43,67,38,40,70,23,16,29,74,83,25,7,27,44,70,23,50,73,87,82,81,65,70,50,6,24,98,76,10,3,41,17,65,92,42,34,61,0,54,63,31,96,60,32,13,65,99,71,26,48,13,61,8,41,46,52,81,37,55,87,64,81,51,47,41,64,67,60,87,17,35,8,96,63,14,60,23,17,75,2,57,69,55
87,14,77,76,59,34,78,98,73,77,80,31,88,64,74,41,33,55,93,23,66,84,78,20,60,42,78,77,77,30,54,97,79,48,11,27,70,65,39,73,0,79,21,51,0,67,44,99,65,37,1,57,9,46,40,65,54,88,25,56,58,72,7,6,5,77,34,12,35,50,2,54,10,26,3,30,10,70,45,11,62,14,87,39,52,42,88,97,66,8,47,98,32,98,52,25,40,49,76,29,3,10,97,63,30,20,83,42,2,92,76,66,14,2,97,44,82,0,91,35,94,75,87,37,44,84,42,39,31,32,91,71,11,81,4,44,75,23,30,58,19,25,14,3,22,69,78,60,83,81,26,22,83,50,36,28,3,48,55,71,6,29,59,40,14,71,75,17,50,12,53,52,52,38,75,37,65,0,41,44,96,25,47,80,41,8,35,13,78,87,43,46,38,16,16,76,36,87,15,11,12,71,21,11,95,21,81,72,15,42,73,16,8,21,55,4,91,86,98,90,92,47,1,80,11,74,89,50,2,21,4,16,22,3,89,89,39,12,49,66,88,94,92,24,35,39,2,33,8,29,87,39,28,45,25,32
21,56,61,99,60,47,24,54,44,89,10,29,5,0,55,10,16,33,43,66,75,85,41,29,73,52,34,84,44,98,12,11,29,21,62,84,23,29,33,59,37,94,46,37,76,88,68,0,80,99,27,34,83,77,81,32,79,70,93,26,71,60,9,30,89,48,74,53,35,86,44,57,35,48,0,96,82,3,40,46,92,0,86,77,64,45,54,49,74,69,98,75,82,71,38,64,9,50,24,82,8,54,74,39,56,79,90,37,65,30,90,34,58,22,3,57,69,92,66,76,90,10,83,97,9,25,68,79,73,97,74,59,9,48,16,86,50,62,22,56,89,48,9,89,8,18,89,55,17,22,5,26,56,55,13,91,19,47,56,56,45,4,7,53,15,23,17,31,82,74,25,23,27,7,62,43,71,68,0,14,40,72,73,78,63,8,28,21,61,33,10,59,58,55,70,87,4,0,88,89,44,15,42,96,19,18,44,86,80,79,43,13,80,8,53,97,27,35,12,34,73,10,24,1,73,13,9,63,24,23,10,36,48,97,66,87,4,92,74,77,66,73,6,15,65,64,14,31,45,80,35,36,28,3,28,41
67,83,39,76,60,42,52,16,45,68,81,48,74,37,60,66,1,4,16,73,84,35,67,20,90,3,27,91,38,73,98,42,7,87,86,55,29,42,22,74,36,56,67,92,63,34,68,16,57,5,28,84,11,58,53,61,31,34,66,42,97,25,4,39,86,57,47,79,13,83,30,2,97,10,15,63,31,22,17,36,55,12,84,86,62,19,78,53,46,34,28,2,59,16,57,67,86,58,75,39,45,86,18,19,35,79,86,10,93,78,16,13,23,70,0,67,3,50,55,74,77,30,87,16,55,67,75,86,48,44,19,50,44,21,19,80,80,86,72,31,47,88,19,3,68,79,54,96,22,82,46,12,4,18,66,11,29,42,59,35,51,71,89,91,89,80,25,31,89,84,88,74,93,34,78,3,69,42,87,33,64,2,23,71,35,48,45,81,26,75,24,29,57,12,46,43,35,53,49,95,64,18,68,81,69,14,55,18,43,79,65,24,86,42,93,64,88,57,82,9,26,99,32,9,42,85,3,3,98,68,6,73,71,47,14,2,92,34,13,14,23,35,43,49,21,67,39,82,91,44,34,57,27,57,80,96
